bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID
585	YGL244W	chrVII	+	41497	43174	41497	43174	1	41497,	43174,	P53064
585	YGL243W	chrVII	+	43306	44509	43306	44509	1	43306,	44509,	P53065
585	YGL242C	chrVII	-	44651	45197	44651	45197	1	44651,	45197,	P53066
585	YGL241W	chrVII	+	45444	48459	45444	48459	1	45444,	48459,	P53067
585	YGL240W	chrVII	+	48612	49365	48612	49365	1	48612,	49365,	P53068
585	YGL239C	chrVII	-	49430	49745	49430	49745	1	49430,	49745,	n/a
585	YGL238W	chrVII	+	49551	52434	49551	52434	1	49551,	52434,	P33307
585	YGL237C	chrVII	-	52730	53528	52730	53528	1	52730,	53528,	P06774
585	YGL236C	chrVII	-	53786	55796	53786	55796	1	53786,	55796,	P53070
585	YGL235W	chrVII	+	55278	55815	55278	55815	1	55278,	55815,	P53071
585	YGL234W	chrVII	+	56481	58890	56481	58890	1	56481,	58890,	P07244
585	YGL233W	chrVII	+	59121	61854	59121	61854	1	59121,	61854,	P22224
585	YGL232W	chrVII	+	62074	63002	62074	63002	2	62074,62189,	62131,63002,	P53072
585	YGL231C	chrVII	-	63047	63620	63047	63620	1	63047,	63620,	P53073
585	YGL230C	chrVII	-	63771	64215	63771	64215	1	63771,	64215,	P53074
585	YGL229C	chrVII	-	64502	66959	64502	66959	1	64502,	66959,	P53036
585	YGL228W	chrVII	+	67597	69331	67597	69331	1	67597,	69331,	P53075
585	YGL227W	chrVII	+	69670	72547	69670	72547	1	69670,	72547,	P53076
585	YGL226C-A	chrVII	-	72748	73158	72748	73158	2	72748,73137,	72988,73158,	Q92316
585	YGL226W	chrVII	+	73339	73711	73339	73711	1	73339,	73711,	P53077
585	YGL225W	chrVII	+	76893	77907	76893	77907	1	76893,	77907,	P40107
585	YGL224C	chrVII	-	78014	78857	78014	78857	1	78014,	78857,	P53078
585	YGL223C	chrVII	-	79111	80365	79111	80365	1	79111,	80365,	P53079
585	YGL222C	chrVII	-	80658	81186	80658	81186	1	80658,	81186,	P53080
585	YGL221C	chrVII	-	81425	82292	81425	82292	1	81425,	82292,	P53081
585	YGL220W	chrVII	+	82373	82736	82373	82736	1	82373,	82736,	P53082
585	YGL219C	chrVII	-	82877	84257	82877	84257	1	82877,	84257,	P53083
585	YGL218W	chrVII	+	83649	84300	83649	84300	1	83649,	84300,	n/a
585	YGL217C	chrVII	-	84838	85180	84838	85180	1	84838,	85180,	n/a
585	YGL216W	chrVII	+	84884	87302	84884	87302	1	84884,	87302,	P53086
585	YGL215W	chrVII	+	87980	89339	87980	89339	1	87980,	89339,	P35190
585	YGL214W	chrVII	+	90009	90495	90009	90495	1	90009,	90495,	n/a
585	YGL213C	chrVII	-	90053	91247	90053	91247	1	90053,	91247,	Q02793
585	YGL212W	chrVII	+	91431	92382	91431	92382	1	91431,	92382,	P32912
585	YGL211W	chrVII	+	92511	93591	92511	93591	1	92511,	93591,	P53088
585	YGL210W	chrVII	+	93791	94460	93791	94460	1	93791,	94460,	P51996
585	YGL209W	chrVII	+	95857	97006	95857	97006	1	95857,	97006,	P53035
585	YGL208W	chrVII	+	97337	98585	97337	98585	1	97337,	98585,	P34164
585	YGL207W	chrVII	+	98968	102076	98968	102076	1	98968,	102076,	P32558
585	YGL206C	chrVII	-	102542	107504	102542	107504	1	102542,	107504,	P22137
585	YGL205W	chrVII	+	108157	110404	108157	110404	1	108157,	110404,	P13711
585	YGL204C	chrVII	-	111699	112005	111699	112005	1	111699,	112005,	n/a
585	YGL203C	chrVII	-	112474	114664	112474	114664	1	112474,	114664,	P09620
585	YGL202W	chrVII	+	116058	117561	116058	117561	1	116058,	117561,	P53090
585	YGL201C	chrVII	-	117853	120907	117853	120907	1	117853,	120907,	P53091
585	YGL200C	chrVII	-	122693	123305	122693	123305	1	122693,	123305,	P32803
585	YGL199C	chrVII	-	123571	124042	123571	124042	1	123571,	124042,	n/a
585	YGL198W	chrVII	+	123590	124298	123590	124298	1	123590,	124298,	P53093
585	YGL197W	chrVII	+	124697	129161	124697	129161	1	124697,	129161,	P53094
586	YGL195W	chrVII	+	131524	139543	131524	139543	1	131524,	139543,	P33892
586	YGL194C-A	chrVII	-	139718	139961	139718	139961	1	139718,	139961,	Q2V2P6
586	YGL194C	chrVII	-	140367	141726	140367	141726	1	140367,	141726,	P53096
586	YGL193C	chrVII	-	141915	142227	141915	142227	1	141915,	142227,	P53097
586	YGL192W	chrVII	+	142245	144048	142245	144048	1	142245,	144048,	P41833
586	YGL191W	chrVII	+	144807	145197	144807	145197	1	144807,	145197,	P32799
586	YGL190C	chrVII	-	145808	147389	145808	147389	1	145808,	147389,	Q00362
586	YGL189C	chrVII	-	148228	148588	148228	148588	1	148228,	148588,	P39938
586	YGL188C-A	chrVII	-	148823	148964	148823	148964	1	148823,	148964,	Q8TGU1
586	YGL188C	chrVII	-	149342	149516	149342	149516	1	149342,	149516,	n/a
586	YGL187C	chrVII	-	149703	150171	149703	150171	1	149703,	150171,	P04037
586	YGL186C	chrVII	-	151036	152776	151036	152776	1	151036,	152776,	P53099
586	YGL185C	chrVII	-	153166	154306	153166	154306	1	153166,	154306,	P53100
586	YGL184C	chrVII	-	154614	156012	154614	156012	1	154614,	156012,	P53101
586	YGL183C	chrVII	-	156542	157285	156542	157285	2	156542,157282,	157199,157285,	P53102
586	YGL182C	chrVII	-	157272	157596	157272	157596	1	157272,	157596,	n/a
586	YGL181W	chrVII	+	157905	159096	157905	159096	1	157905,	159096,	P40956
586	YGL180W	chrVII	+	160064	162758	160064	162758	1	160064,	162758,	P53104
586	YGL179C	chrVII	-	163408	165091	163408	165091	1	163408,	165091,	P43637
586	YGL178W	chrVII	+	167351	170571	167351	170571	2	167351,167994,	167354,170571,	P39016
586	YGL177W	chrVII	+	167558	167906	167558	167906	1	167558,	167906,	n/a
586	YGL176C	chrVII	-	171414	173079	171414	173079	1	171414,	173079,	P46945
586	YGL175C	chrVII	-	173284	174322	173284	174322	1	173284,	174322,	P46946
586	YGL174W	chrVII	+	174544	175345	174544	175345	1	174544,	175345,	P46947
586	YGL173C	chrVII	-	175526	180113	175526	180113	1	175526,	180113,	P22147
586	YGL172W	chrVII	+	180699	182118	180699	182118	1	180699,	182118,	Q02199
586	YGL171W	chrVII	+	182389	184084	182389	184084	1	182389,	184084,	P45818
586	YGL170C	chrVII	-	184152	185394	184152	185394	1	184152,	185394,	P45819
586	YGL169W	chrVII	+	186058	187339	186058	187339	1	186058,	187339,	P32579
586	YGL168W	chrVII	+	187463	187796	187463	187796	1	187463,	187796,	P45820
586	YGL167C	chrVII	-	187615	190468	187615	190468	1	187615,	190468,	P13586
586	YGL166W	chrVII	+	191128	191806	191128	191806	1	191128,	191806,	P15315
586	YGL165C	chrVII	-	191397	191976	191397	191976	1	191397,	191976,	n/a
586	YGL164C	chrVII	-	191977	193300	191977	193300	1	191977,	193300,	P53107
586	YGL163C	chrVII	-	193706	196403	193706	196403	1	193706,	196403,	P32863
586	YGL162W	chrVII	+	198137	199037	198137	199037	1	198137,	199037,	P53032
586	YGL161C	chrVII	-	199209	200142	199209	200142	1	199209,	200142,	P53108
586	YGL160W	chrVII	+	200560	202273	200560	202273	1	200560,	202273,	P53109
586	YGL159W	chrVII	+	202720	203833	202720	203833	1	202720,	203833,	P53110
586	YGL158W	chrVII	+	207032	208571	207032	208571	1	207032,	208571,	P38622
586	YGL157W	chrVII	+	209005	210049	209005	210049	1	209005,	210049,	P53111
586	YGL156W	chrVII	+	210415	213667	210415	213667	1	210415,	213667,	P22855
586	YGL155W	chrVII	+	214080	215211	214080	215211	1	214080,	215211,	P18898
586	YGL154C	chrVII	-	215277	216096	215277	216096	1	215277,	216096,	P50113
586	YGL153W	chrVII	+	216272	217298	216272	217298	1	216272,	217298,	P53112
586	YGL152C	chrVII	-	216691	217369	216691	217369	1	216691,	217369,	n/a
586	YGL151W	chrVII	+	217523	220922	217523	220922	1	217523,	220922,	P53114
586	YGL150C	chrVII	-	221103	225573	221103	225573	1	221103,	225573,	P53115
586	YGL149W	chrVII	+	225571	225877	225571	225877	1	225571,	225877,	n/a
586	YGL148W	chrVII	+	226398	227529	226398	227529	1	226398,	227529,	P28777
586	YGL147C	chrVII	-	227753	228329	227753	228329	1	227753,	228329,	P05738
586	YGL146C	chrVII	-	228750	229686	228750	229686	1	228750,	229686,	P53117
586	YGL145W	chrVII	+	230242	232348	230242	232348	1	230242,	232348,	P33891
586	YGL144C	chrVII	-	232449	234507	232449	234507	1	232449,	234507,	P53118
586	YGL143C	chrVII	-	234716	235958	234716	235958	1	234716,	235958,	P30775
586	YGL142C	chrVII	-	236268	238119	236268	238119	1	236268,	238119,	P30777
586	YGL141W	chrVII	+	238352	241085	238352	241085	1	238352,	241085,	P53119
586	YGL140C	chrVII	-	241352	245012	241352	245012	1	241352,	245012,	P53120
586	YGL139W	chrVII	+	245715	248124	245715	248124	1	245715,	248124,	P53121
586	YGL138C	chrVII	-	248493	249531	248493	249531	1	248493,	249531,	P53122
586	YGL137W	chrVII	+	249868	252738	249868	252738	2	249868,250086,	249886,252738,	P41811
586	YGL136C	chrVII	-	252896	253859	252896	253859	1	252896,	253859,	P53123
586	YGL135W	chrVII	+	254640	255294	254640	255294	1	254640,	255294,	P53030
586	YGL134W	chrVII	+	255662	256964	255662	256964	1	255662,	256964,	P53124
586	YGL133W	chrVII	+	257706	261501	257706	261501	1	257706,	261501,	P53125
586	YGL132W	chrVII	+	261579	261915	261579	261915	1	261579,	261915,	n/a
587	YGL130W	chrVII	+	266144	267524	266144	267524	1	266144,	267524,	Q01159
587	YGL129C	chrVII	-	267722	269075	267722	269075	1	267722,	269075,	Q01163
587	YGL128C	chrVII	-	269292	270144	269292	270144	1	269292,	270144,	P52868
587	YGL127C	chrVII	-	270391	270775	270391	270775	1	270391,	270775,	P38633
587	YGL126W	chrVII	+	270996	272139	270996	272139	1	270996,	272139,	P53012
587	YGL125W	chrVII	+	272519	274322	272519	274322	1	272519,	274322,	P53128
587	YGL124C	chrVII	-	274779	276714	274779	276714	1	274779,	276714,	P53129
587	YGL123W	chrVII	+	277616	278381	277616	278381	1	277616,	278381,	P25443
587	YGL123C-A	chrVII	-	277633	277864	277633	277864	1	277633,	277864,	n/a
587	YGL122C	chrVII	-	278945	280523	278945	280523	1	278945,	280523,	P32505
587	YGL121C	chrVII	-	280776	281157	280776	281157	1	280776,	281157,	P53130
587	YGL120C	chrVII	-	281633	283937	281633	283937	1	281633,	283937,	P53131
587	YGL119W	chrVII	+	284441	285947	284441	285947	1	284441,	285947,	P27697
587	YGL118C	chrVII	-	288013	288451	288013	288451	1	288013,	288451,	n/a
587	YGL117W	chrVII	+	288511	289309	288511	289309	1	288511,	289309,	P53133
587	YGL116W	chrVII	+	289808	291641	289808	291641	1	289808,	291641,	P26309
587	YGL115W	chrVII	+	292032	293001	292032	293001	1	292032,	293001,	P12904
587	YGL114W	chrVII	+	293459	295637	293459	295637	1	293459,	295637,	P53134
587	YGL113W	chrVII	+	295931	297938	295931	297938	1	295931,	297938,	P53135
587	YGL112C	chrVII	-	298177	299728	298177	299728	1	298177,	299728,	P53040
587	YGL111W	chrVII	+	299977	301369	299977	301369	1	299977,	301369,	P53136
587	YGL110C	chrVII	-	301536	303411	301536	303411	1	301536,	303411,	P53137
587	YGL109W	chrVII	+	303512	303836	303512	303836	1	303512,	303836,	n/a
587	YGL108C	chrVII	-	303648	304071	303648	304071	1	303648,	304071,	P53139
587	YGL107C	chrVII	-	304332	306273	304332	306273	1	304332,	306273,	P53140
587	YGL106W	chrVII	+	306559	307009	306559	307009	1	306559,	307009,	P53141
587	YGL105W	chrVII	+	307436	308567	307436	308567	1	307436,	308567,	P46672
587	YGL104C	chrVII	-	308712	310173	308712	310173	1	308712,	310173,	P53142
587	YGL103W	chrVII	+	310966	311927	310966	311927	2	310966,311526,	311015,311927,	P02406
587	YGL102C	chrVII	-	311504	311933	311504	311933	1	311504,	311933,	n/a
587	YGL101W	chrVII	+	312192	312840	312192	312840	1	312192,	312840,	P53144
587	YGL100W	chrVII	+	313233	314283	313233	314283	1	313233,	314283,	P53011
587	YGL099W	chrVII	+	314630	316553	314630	316553	1	314630,	316553,	P53145
587	YGL098W	chrVII	+	317341	318079	317341	318079	1	317341,	318079,	P53146
587	YGL097W	chrVII	+	321781	323230	321781	323230	1	321781,	323230,	P21827
587	YGL096W	chrVII	+	325330	326161	325330	326161	1	325330,	326161,	P53147
587	YGL095C	chrVII	-	328873	330607	328873	330607	1	328873,	330607,	P38932
587	YGL094C	chrVII	-	331117	334465	331117	334465	1	331117,	334465,	P53010
587	YGL093W	chrVII	+	334885	337639	334885	337639	1	334885,	337639,	P53148
587	YGL092W	chrVII	+	337905	341859	337905	341859	1	337905,	341859,	P49687
587	YGL091C	chrVII	-	342055	343042	342055	343042	1	342055,	343042,	P52920
587	YGL090W	chrVII	+	343318	344584	343318	344584	1	343318,	344584,	P53150
587	YGL089C	chrVII	-	344790	345153	344790	345153	1	344790,	345153,	P32435
587	YGL088W	chrVII	+	345835	346201	345835	346201	1	345835,	346201,	n/a
587	YGL087C	chrVII	-	346405	346904	346405	346904	2	346405,346893,	346808,346904,	P53152
587	YGL086W	chrVII	+	347118	349368	347118	349368	1	347118,	349368,	P40957
587	YGL085W	chrVII	+	349615	350440	349615	350440	1	349615,	350440,	P53153
587	YGL084C	chrVII	-	350615	352298	350615	352298	1	350615,	352298,	P53154
587	YGL083W	chrVII	+	353057	355472	353057	355472	1	353057,	355472,	P53009
587	YGL082W	chrVII	+	355826	356972	355826	356972	1	355826,	356972,	P53155
587	YGL081W	chrVII	+	357376	358339	357376	358339	1	357376,	358339,	P53156
587	YGL080W	chrVII	+	358635	359028	358635	359028	1	358635,	359028,	P53157
587	YGL079W	chrVII	+	359443	360100	359443	360100	1	359443,	360100,	P53158
587	YGL078C	chrVII	-	360287	361859	360287	361859	1	360287,	361859,	P20447
587	YGL077C	chrVII	-	362224	363916	362224	363916	1	362224,	363916,	P19807
587	YGL076C	chrVII	-	364334	365996	364334	365996	3	364334,365432,365985,	364964,365526,365996,	P05737
587	YGL075C	chrVII	-	366924	368088	366924	368088	1	366924,	368088,	P53159
587	YGL074C	chrVII	-	368595	368922	368595	368922	1	368595,	368922,	n/a
587	YGL073W	chrVII	+	368752	371254	368752	371254	1	368752,	371254,	P10961
587	YGL072C	chrVII	-	371002	371362	371002	371362	1	371002,	371362,	n/a
587	YGL071W	chrVII	+	372011	374084	372011	374084	1	372011,	374084,	P22149
587	YGL070C	chrVII	-	374458	374827	374458	374827	1	374458,	374827,	P27999
587	YGL069C	chrVII	-	375049	375514	375049	375514	1	375049,	375514,	n/a
587	YGL068W	chrVII	+	375086	375671	375086	375671	1	375086,	375671,	P53163
587	YGL067W	chrVII	+	376100	377255	376100	377255	1	376100,	377255,	P53164
587	YGL066W	chrVII	+	377608	379582	377608	379582	1	377608,	379582,	P53165
587	YGL065C	chrVII	-	379759	381271	379759	381271	1	379759,	381271,	P43636
587	YGL064C	chrVII	-	381522	383208	381522	383208	1	381522,	383208,	P53166
587	YGL063W	chrVII	+	383653	384766	383653	384766	1	383653,	384766,	P53167
587	YGL063C-A	chrVII	-	384501	384651	384501	384651	1	384501,	384651,	n/a
587	YGL062W	chrVII	+	385195	388732	385195	388732	1	385195,	388732,	P11154
587	YGL061C	chrVII	-	388967	389711	388967	389711	1	388967,	389711,	P53168
587	YGL060W	chrVII	+	390064	391990	390064	391990	1	390064,	391990,	P53169
588	YGL058W	chrVII	+	393985	394504	393985	394504	1	393985,	394504,	P06104
588	YGL057C	chrVII	-	394965	395829	394965	395829	1	394965,	395829,	P53171
588	YGL056C	chrVII	-	396034	397618	396034	397618	1	396034,	397618,	P53172
588	YGL055W	chrVII	+	398627	400160	398627	400160	1	398627,	400160,	P21147
588	YGL054C	chrVII	-	400870	401287	400870	401287	1	400870,	401287,	P53173
588	YGL053W	chrVII	+	402588	403302	402588	403302	1	402588,	403302,	P53174
588	YGL052W	chrVII	+	403436	403742	403436	403742	1	403436,	403742,	n/a
588	YGL051W	chrVII	+	403686	404391	403686	404391	1	403686,	404391,	P53176
588	YGL050W	chrVII	+	405775	406597	405775	406597	1	405775,	406597,	P53177
588	YGL049C	chrVII	-	406859	409604	406859	409604	1	406859,	409604,	P39936
588	YGL048C	chrVII	-	410068	411286	410068	411286	1	410068,	411286,	Q01939
588	YGL047W	chrVII	+	411551	412160	411551	412160	1	411551,	412160,	P53178
588	YGL045W	chrVII	+	414101	415730	414101	415730	1	414101,	415730,	P53179
588	YGL044C	chrVII	-	416145	417036	416145	417036	1	416145,	417036,	P25299
588	YGL043W	chrVII	+	417482	418412	417482	418412	1	417482,	418412,	P07273
588	YGL042C	chrVII	-	418287	418593	418287	418593	1	418287,	418593,	n/a
588	YGL041C-B	chrVII	-	418703	418886	418703	418886	1	418703,	418886,	Q3E750
588	YGL041W-A	chrVII	+	418824	419289	418824	419289	1	418824,	419289,	P0C5N3
588	YGL041C	chrVII	-	419021	419225	419021	419225	1	419021,	419225,	n/a
588	YGL040C	chrVII	-	419526	420555	419526	420555	1	419526,	420555,	P05373
588	YGL039W	chrVII	+	423960	425007	423960	425007	1	423960,	425007,	P53183
588	YGL038C	chrVII	-	425361	426804	425361	426804	1	425361,	426804,	P31755
588	YGL037C	chrVII	-	427296	427947	427296	427947	1	427296,	427947,	P53184
588	YGL036W	chrVII	+	428600	431330	428600	431330	1	428600,	431330,	P53185
588	YGL035C	chrVII	-	431547	433062	431547	433062	1	431547,	433062,	P27705
588	YGL034C	chrVII	-	433213	433579	433213	433579	1	433213,	433579,	n/a
588	YGL033W	chrVII	+	435624	436351	435624	436351	2	435624,435749,	435679,436351,	P53187
588	YGL032C	chrVII	-	436569	436833	436569	436833	1	436569,	436833,	P32781
588	YGL031C	chrVII	-	437466	437934	437466	437934	1	437466,	437934,	P04449
588	YGL030W	chrVII	+	439090	439638	439090	439638	2	439090,439323,	439093,439638,	P14120
588	YGL029W	chrVII	+	440062	440425	440062	440425	1	440062,	440425,	P53188
588	YGL028C	chrVII	-	441280	442909	441280	442909	1	441280,	442909,	P53189
588	YGL027C	chrVII	-	443641	446143	443641	446143	1	443641,	446143,	P53008
588	YGL026C	chrVII	-	446411	448535	446411	448535	1	446411,	448535,	P00931
588	YGL025C	chrVII	-	448763	449957	448763	449957	1	448763,	449957,	P40356
588	YGL024W	chrVII	+	449787	450123	449787	450123	1	449787,	450123,	n/a
588	YGL023C	chrVII	-	450196	452104	450196	452104	1	450196,	452104,	P53191
588	YGL022W	chrVII	+	452403	454560	452403	454560	1	452403,	454560,	P39007
588	YGL021W	chrVII	+	454784	457067	454784	457067	1	454784,	457067,	P43633
588	YGL020C	chrVII	-	457162	457870	457162	457870	1	457162,	457870,	P53192
588	YGL019W	chrVII	+	458155	458992	458155	458992	1	458155,	458992,	P43639
588	YGL018C	chrVII	-	459109	459664	459109	459664	1	459109,	459664,	P53193
588	YGL017W	chrVII	+	459853	461365	459853	461365	1	459853,	461365,	P16639
588	YGL016W	chrVII	+	461665	464911	461665	464911	1	461665,	464911,	P32767
588	YGL015C	chrVII	-	465042	465435	465042	465435	1	465042,	465435,	P33199
588	YGL014W	chrVII	+	466140	468807	466140	468807	1	466140,	468807,	P25339
588	YGL014C-A	chrVII	-	466236	466398	466236	466398	1	466236,	466398,	n/a
588	YGL013C	chrVII	-	469091	472298	469091	472298	1	469091,	472298,	P12383
588	YGL012W	chrVII	+	472854	474276	472854	474276	1	472854,	474276,	P25340
588	YGL011C	chrVII	-	474488	475247	474488	475247	1	474488,	475247,	P21243
588	YGL010W	chrVII	+	475544	476069	475544	476069	1	475544,	476069,	P25338
588	YGL009C	chrVII	-	476312	478652	476312	478652	1	476312,	478652,	P07264
588	YGL008C	chrVII	-	479909	482666	479909	482666	1	479909,	482666,	P05030
588	YGL007C-A	chrVII	-	482940	483027	482940	483027	1	482940,	483027,	Q8TGU0
588	YGL007W	chrVII	+	483259	483637	483259	483637	1	483259,	483637,	n/a
588	YGL006W-A	chrVII	+	485422	485533	485422	485533	1	485422,	485533,	Q3E802
588	YGL006W	chrVII	+	485920	489442	485920	489442	1	485920,	489442,	P38929
588	YGL005C	chrVII	-	489707	490547	489707	490547	1	489707,	490547,	P53195
588	YGL004C	chrVII	-	490702	491956	490702	491956	1	490702,	491956,	P53196
588	YGL003C	chrVII	-	492473	494174	492473	494174	1	492473,	494174,	P53197
588	YGL002W	chrVII	+	494516	495167	494516	495167	1	494516,	495167,	P53198
588	YGL001C	chrVII	-	495452	496502	495452	496502	1	495452,	496502,	P53199
588	YGR001C	chrVII	-	497132	498034	497132	498034	3	497132,497458,497999,	497365,497937,498034,	P53200
588	YGR002C	chrVII	-	498475	499906	498475	499906	1	498475,	499906,	P53201
588	YGR003W	chrVII	+	500131	502366	500131	502366	1	500131,	502366,	P53202
588	YGR004W	chrVII	+	502937	504326	502937	504326	1	502937,	504326,	P53203
588	YGR005C	chrVII	-	504656	505859	504656	505859	1	504656,	505859,	P41896
588	YGR006W	chrVII	+	506069	506825	506069	506825	1	506069,	506825,	P33411
588	YGR007W	chrVII	+	506968	507940	506968	507940	1	506968,	507940,	P33412
588	YGR008C	chrVII	-	508109	508364	508109	508364	1	508109,	508364,	P16965
588	YGR009C	chrVII	-	509046	511002	509046	511002	1	509046,	511002,	P40357
588	YGR010W	chrVII	+	511544	512732	511544	512732	1	511544,	512732,	P53204
588	YGR011W	chrVII	+	512496	512823	512496	512823	1	512496,	512823,	n/a
588	YGR012W	chrVII	+	513158	514340	513158	514340	1	513158,	514340,	P53206
588	YGR013W	chrVII	+	514553	516416	514553	516416	1	514553,	516416,	P53207
588	YGR014W	chrVII	+	516942	520863	516942	520863	1	516942,	520863,	P32334
588	YGR015C	chrVII	-	521089	522076	521089	522076	1	521089,	522076,	P53208
588	YGR016W	chrVII	+	522260	522833	522260	522833	1	522260,	522833,	P53209
589	YGR018C	chrVII	-	524364	524694	524364	524694	1	524364,	524694,	n/a
589	YGR019W	chrVII	+	525228	526644	525228	526644	1	525228,	526644,	P17649
589	YGR020C	chrVII	-	526972	527329	526972	527329	1	526972,	527329,	P39111
589	YGR021W	chrVII	+	527631	528504	527631	528504	1	527631,	528504,	P53212
589	YGR022C	chrVII	-	529256	529586	529256	529586	1	529256,	529586,	n/a
589	YGR023W	chrVII	+	529263	530919	529263	530919	1	529263,	530919,	P53214
589	YGR024C	chrVII	-	531882	532596	531882	532596	1	531882,	532596,	P53215
589	YGR025W	chrVII	+	532638	532941	532638	532941	1	532638,	532941,	n/a
589	YGR026W	chrVII	+	532984	533821	532984	533821	1	532984,	533821,	P53217
589	YGR027C	chrVII	-	534131	534458	534131	534458	1	534131,	534458,	Q3E792
589	YGR027W-B	chrVII	+	536056	541325	536056	541325	2	536056,537362,	537361,541325,	Q12141
589	YGR027W-A	chrVII	+	536056	537379	536056	537379	1	536056,	537379,	Q12085
589	YGR028W	chrVII	+	542202	543291	542202	543291	1	542202,	543291,	P28737
589	YGR029W	chrVII	+	543552	544205	543552	544205	2	543552,543721,	543638,544205,	P27882
589	YGR030C	chrVII	-	545680	546157	545680	546157	1	545680,	546157,	P53218
589	YGR031W	chrVII	+	546440	547469	546440	547469	1	546440,	547469,	P53219
589	YGR031C-A	chrVII	-	546808	547300	546808	547300	1	546808,	547300,	Q8TGN9
589	YGR032W	chrVII	+	548263	553951	548263	553951	1	548263,	553951,	P40989
589	YGR033C	chrVII	-	554247	554967	554247	554967	1	554247,	554967,	P53220
589	YGR034W	chrVII	+	555811	556672	555811	556672	2	555811,556307,	555830,556672,	P53221
589	YGR035C	chrVII	-	557071	557422	557071	557422	1	557071,	557422,	P53222
589	YGR035W-A	chrVII	+	557564	557786	557564	557786	1	557564,	557786,	Q45U48
589	YGR036C	chrVII	-	558148	558868	558148	558868	1	558148,	558868,	P53223
589	YGR037C	chrVII	-	559730	559994	559730	559994	1	559730,	559994,	P31787
589	YGR038W	chrVII	+	560681	561350	560681	561350	1	560681,	561350,	P53224
589	YGR038C-B	chrVII	-	562198	567467	562198	567467	2	562198,566162,	566161,567467,	Q12269
589	YGR038C-A	chrVII	-	566144	567467	566144	567467	1	566144,	567467,	Q12485
589	YGR039W	chrVII	+	574887	575199	574887	575199	1	574887,	575199,	n/a
589	YGR040W	chrVII	+	575397	576504	575397	576504	1	575397,	576504,	P14681
589	YGR041W	chrVII	+	577486	579130	577486	579130	1	577486,	579130,	P53226
589	YGR042W	chrVII	+	579475	580291	579475	580291	1	579475,	580291,	P53227
589	YGR043C	chrVII	-	580434	581436	580434	581436	1	580434,	581436,	P53228
589	YGR044C	chrVII	-	582989	583892	582989	583892	1	582989,	583892,	B8XW41
589	YGR045C	chrVII	-	583933	584296	583933	584296	1	583933,	584296,	n/a
589	YGR046W	chrVII	+	584894	586052	584894	586052	1	584894,	586052,	P53230
589	YGR047C	chrVII	-	586391	589469	586391	589469	1	586391,	589469,	P33339
589	YGR048W	chrVII	+	589825	590911	589825	590911	1	589825,	590911,	P53044
589	YGR049W	chrVII	+	591313	591877	591313	591877	1	591313,	591877,	P32564
589	YGR050C	chrVII	-	592085	592442	592085	592442	1	592085,	592442,	n/a
589	YGR051C	chrVII	-	592905	593229	592905	593229	1	592905,	593229,	n/a
589	YGR052W	chrVII	+	593595	594705	593595	594705	1	593595,	594705,	P53233
589	YGR053C	chrVII	-	594985	595837	594985	595837	1	594985,	595837,	P53234
589	YGR054W	chrVII	+	596692	598621	596692	598621	1	596692,	598621,	P53235
589	YGR055W	chrVII	+	599416	601141	599416	601141	1	599416,	601141,	P50276
589	YGR056W	chrVII	+	601660	604447	601660	604447	1	601660,	604447,	P53236
589	YGR057C	chrVII	-	604772	605501	604772	605501	1	604772,	605501,	P53237
589	YGR058W	chrVII	+	606135	607143	606135	607143	1	606135,	607143,	P53238
589	YGR059W	chrVII	+	607562	609101	607562	609101	1	607562,	609101,	P41901
589	YGR060W	chrVII	+	610563	611493	610563	611493	1	610563,	611493,	P53045
589	YGR061C	chrVII	-	611888	615965	611888	615965	1	611888,	615965,	P38972
589	YGR062C	chrVII	-	616327	617278	616327	617278	1	616327,	617278,	P53239
589	YGR063C	chrVII	-	617515	617824	617515	617824	1	617515,	617824,	P32914
589	YGR064W	chrVII	+	617620	617989	617620	617989	1	617620,	617989,	n/a
589	YGR065C	chrVII	-	618076	619858	618076	619858	1	618076,	619858,	P53241
589	YGR066C	chrVII	-	620920	621799	620920	621799	1	620920,	621799,	P53242
589	YGR067C	chrVII	-	622371	624786	622371	624786	1	622371,	624786,	P53243
589	YGR068C	chrVII	-	625323	627084	625323	627084	1	625323,	627084,	P53244
589	YGR068W-A	chrVII	+	626293	626389	626293	626389	1	626293,	626389,	n/a
589	YGR069W	chrVII	+	627082	627418	627082	627418	1	627082,	627418,	n/a
589	YGR070W	chrVII	+	627805	631273	627805	631273	1	627805,	631273,	P53046
589	YGR071C	chrVII	-	631480	634063	631480	634063	1	631480,	634063,	P53246
589	YGR072W	chrVII	+	634303	635467	634303	635467	1	634303,	635467,	P48412
589	YGR073C	chrVII	-	635614	635986	635614	635986	1	635614,	635986,	n/a
589	YGR074W	chrVII	+	635711	636152	635711	636152	1	635711,	636152,	Q02260
589	YGR075C	chrVII	-	636146	636875	636146	636875	1	636146,	636875,	Q00723
589	YGR076C	chrVII	-	637103	637577	637103	637577	1	637103,	637577,	P23369
589	YGR077C	chrVII	-	637743	639513	637743	639513	1	637743,	639513,	P53248
589	YGR078C	chrVII	-	639771	640371	639771	640371	1	639771,	640371,	P48363
589	YGR079W	chrVII	+	640719	641832	640719	641832	1	640719,	641832,	P53249
